y_true,y_pred
10674.72970712,9937.371
287.0,9937.119
430.0,9937.393
6500.0,9932.921
235.0,9937.119
4754.0,25163.215
64.0,9937.302
18143.0,20572.111
175.0,9937.264
6221.0,9937.356
1065.83535192,11779.5205
13476.498928,18687.555
0.0,9937.119
0.0,9937.119
104573.259416605,21260.594
12876.37487808,18488.377
1433.42164544,9984.473
2900.0,9937.119
0.0,9937.119
43.95217992,9937.119
79800.77652075,9937.139
2688.55319175,9937.119
0.0,9937.119
331.0,9933.695
1021.40060022,19565.102
0.0,9937.119
29792.0,22829.21
603.74360872,10220.161
